plm_m_oid,plm_oid,plm_m_id,plm_i_name,plm_i_createtime,plm_i_checkintime,plm_cailiao,plm_checkintime,plm_weight,plm_wllx,plm_wlly,plm_guige,plm_gylx
1361,1361,1361,后钢板弹簧总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",后钢板弹簧总成,"2018-09-15 21:36:02",79.33687202561104,专用零件,外购,NULL,NULL
1362,1362,1362,气制动软管总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",气制动软管总成,"2018-09-15 21:36:02",20.063034360396582,专用零件,自制,NULL,NULL
1363,1363,1363,气制动软管总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",气制动软管总成,"2018-09-15 21:36:02",11.196269821406801,机加件,外协,NULL,NULL
1364,1364,1364,气制动软管总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",气制动软管总成,"2018-09-15 21:36:02",68.83288352663769,产品配套,外购,NULL,NULL
1365,1365,1365,气制动软管总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",气制动软管总成,"2018-09-15 21:36:02",50.1975060513416,产品配套,外协,NULL,NULL
1366,1366,1366,高温氟橡胶制动软管总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",高温氟橡胶制动软管总成,"2018-09-15 21:36:02",65.23164570780253,产品配套,自制,NULL,NULL
1367,1367,1367,铝合金边框,"2018-09-15 21:36:02","2018-09-15 21:36:02",铝合金边框,"2018-09-15 21:36:02",59.235373480130825,专用部件,外协,NULL,NULL
1368,1368,1368,铝合金边框,"2018-09-15 21:36:02","2018-09-15 21:36:02",铝合金边框,"2018-09-15 21:36:02",57.75651852968685,企标件,外购,NULL,NULL
1369,1369,1369,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",77.80700972266325,专用部件,自制,NULL,NULL
1370,1370,1370,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",72.37002079287011,专用零件,自制,NULL,NULL
1371,1371,1371,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",30.478833951341166,专用零件,自制,NULL,NULL
1372,1372,1372,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",84.93058009282186,专用零件,外购,NULL,NULL
1373,1373,1373,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",53.681759364786444,机加件,外购,NULL,NULL
1374,1374,1374,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",67.43551659264455,专用部件,外购,NULL,NULL
1375,1375,1375,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",44.67006573556229,非标外购件,外购,NULL,NULL
1376,1376,1376,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",79.20197815678812,非标外购件,自制,NULL,NULL
1377,1377,1377,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",5.603654689135307,产品配套,外购,NULL,NULL
1378,1378,1378,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",48.45025597579126,专用部件,自制,NULL,NULL
1379,1379,1379,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",4.693236716551608,企标件,外协,NULL,NULL
1380,1380,1380,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",20.796879292202807,专用部件,外协,NULL,NULL
1381,1381,1381,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",52.18336334839132,非标外购件,自制,NULL,NULL
1382,1382,1382,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",41.389615045661586,机加件,外协,NULL,NULL
1383,1383,1383,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",38.513307182818615,专用部件,自制,NULL,NULL
1384,1384,1384,三通管接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",三通管接头,"2018-09-15 21:36:02",75.7113716269184,产品配套,自制,NULL,NULL
1385,1385,1385,支架主体,"2018-09-15 21:36:02","2018-09-15 21:36:02",支架主体,"2018-09-15 21:36:02",77.32288323222298,企标件,外协,NULL,NULL
1386,1386,1386,伸臂滑轮Ⅰ,"2018-09-15 21:36:02","2018-09-15 21:36:02",伸臂滑轮Ⅰ,"2018-09-15 21:36:02",43.22739756393528,国标件,外协,NULL,NULL
1387,1387,1387,后封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",后封板,"2018-09-15 21:36:02",6.362297726987077,机加件,自制,NULL,NULL
1388,1388,1388,后封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",后封板,"2018-09-15 21:36:02",0.09088945115988123,企标件,外购,NULL,NULL
1389,1389,1389,后封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",后封板,"2018-09-15 21:36:02",70.5970910434469,非标外购件,外协,NULL,NULL
1390,1390,1390,圆板,"2018-09-15 21:36:02","2018-09-15 21:36:02",圆板,"2018-09-15 21:36:02",30.1054208633027,企标件,自制,NULL,NULL
1391,1391,1391,圆板,"2018-09-15 21:36:02","2018-09-15 21:36:02",圆板,"2018-09-15 21:36:02",33.97028139018825,非标外购件,外购,NULL,NULL
1392,1392,1392,圆板,"2018-09-15 21:36:02","2018-09-15 21:36:02",圆板,"2018-09-15 21:36:02",54.73854980046149,企标件,外协,NULL,NULL
1393,1393,1393,圆板,"2018-09-15 21:36:02","2018-09-15 21:36:02",圆板,"2018-09-15 21:36:02",30.2334869899229,专用零件,外协,NULL,NULL
1394,1394,1394,拉杆,"2018-09-15 21:36:02","2018-09-15 21:36:02",拉杆,"2018-09-15 21:36:02",14.251896585652446,专用部件,外购,NULL,NULL
1395,1395,1395,筋板,"2018-09-15 21:36:02","2018-09-15 21:36:02",筋板,"2018-09-15 21:36:02",56.42718512443557,非标外购件,外购,NULL,NULL
1396,1396,1396,筋板,"2018-09-15 21:36:02","2018-09-15 21:36:02",筋板,"2018-09-15 21:36:02",38.95061221799045,非标外购件,自制,NULL,NULL
1397,1397,1397,胶管,"2018-09-15 21:36:02","2018-09-15 21:36:02",胶管,"2018-09-15 21:36:02",21.53843307197051,企标件,外协,NULL,NULL
1398,1398,1398,胶管,"2018-09-15 21:36:02","2018-09-15 21:36:02",胶管,"2018-09-15 21:36:02",88.21142468730818,机加件,外购,NULL,NULL
1399,1399,1399,胶管,"2018-09-15 21:36:02","2018-09-15 21:36:02",胶管,"2018-09-15 21:36:02",62.50230064861141,产品配套,外协,NULL,NULL
1400,1400,1400,胶管,"2018-09-15 21:36:02","2018-09-15 21:36:02",胶管,"2018-09-15 21:36:02",87.29518113814997,产品配套,外协,NULL,NULL
1401,1401,1401,胶管,"2018-09-15 21:36:02","2018-09-15 21:36:02",胶管,"2018-09-15 21:36:02",94.59401587937194,专用零件,外购,NULL,NULL
1402,1402,1402,胶管,"2018-09-15 21:36:02","2018-09-15 21:36:02",胶管,"2018-09-15 21:36:02",37.62805714627858,国标件,外购,NULL,NULL
1403,1403,1403,胶管,"2018-09-15 21:36:02","2018-09-15 21:36:02",胶管,"2018-09-15 21:36:02",41.11746843101217,产品配套,外购,NULL,NULL
1404,1404,1404,接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",接头,"2018-09-15 21:36:02",27.483571418466155,产品配套,外购,NULL,NULL
1405,1405,1405,接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",接头,"2018-09-15 21:36:02",32.989709916450785,机加件,外购,NULL,NULL
1406,1406,1406,空心轴,"2018-09-15 21:36:02","2018-09-15 21:36:02",空心轴,"2018-09-15 21:36:02",55.542458029671174,国标件,自制,NULL,NULL
1407,1407,1407,下支座,"2018-09-15 21:36:02","2018-09-15 21:36:02",下支座,"2018-09-15 21:36:02",63.31106160829969,产品配套,自制,NULL,NULL
1408,1408,1408,操纵器,"2018-09-15 21:36:02","2018-09-15 21:36:02",操纵器,"2018-09-15 21:36:02",17.33529088966186,非标外购件,自制,NULL,NULL
1409,1409,1409,左拱板,"2018-09-15 21:36:02","2018-09-15 21:36:02",左拱板,"2018-09-15 21:36:02",42.1707416374445,产品配套,自制,NULL,NULL
1410,1410,1410,臂头分线盒总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",臂头分线盒总成,"2018-09-15 21:36:02",46.63244160104683,机加件,外购,NULL,NULL
1411,1411,1411,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",42.83931952611276,专用零件,外购,NULL,NULL
1412,1412,1412,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",94.97767448768259,国标件,外协,NULL,NULL
1413,1413,1413,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",15.981786519811514,非标外购件,自制,NULL,NULL
1414,1414,1414,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",51.03317658562354,非标外购件,外购,NULL,NULL
1415,1415,1415,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",54.30730526331302,产品配套,外购,NULL,NULL
1416,1416,1416,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",43.94994605881202,非标外购件,外购,NULL,NULL
1417,1417,1417,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",84.0418730888436,专用部件,自制,NULL,NULL
1418,1418,1418,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",72.78440550971658,专用零件,自制,NULL,NULL
1419,1419,1419,喉箍,"2018-09-15 21:36:02","2018-09-15 21:36:02",喉箍,"2018-09-15 21:36:02",49.35316639182938,非标外购件,外购,NULL,NULL
1420,1420,1420,Y形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",Y形圈,"2018-09-15 21:36:02",64.41969917311235,专用零件,自制,NULL,NULL
1421,1421,1421,Y形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",Y形圈,"2018-09-15 21:36:02",32.291467372071146,专用零件,外购,NULL,NULL
1422,1422,1422,Y形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",Y形圈,"2018-09-15 21:36:02",30.991835212345364,产品配套,外购,NULL,NULL
1423,1423,1423,Y形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",Y形圈,"2018-09-15 21:36:02",17.042060402887916,企标件,外协,NULL,NULL
1424,1424,1424,Y形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",Y形圈,"2018-09-15 21:36:02",9.746225663612673,产品配套,自制,NULL,NULL
1425,1425,1425,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",38.51072349915508,国标件,外购,NULL,NULL
1426,1426,1426,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",77.70873794575168,机加件,外协,NULL,NULL
1427,1427,1427,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",25.834948349442676,机加件,自制,NULL,NULL
1428,1428,1428,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",61.05820826753771,产品配套,自制,NULL,NULL
1429,1429,1429,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",42.4939407885862,专用部件,自制,NULL,NULL
1430,1430,1430,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",76.7747463524087,专用零件,外协,NULL,NULL
1431,1431,1431,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",11.394276826387228,国标件,外购,NULL,NULL
1432,1432,1432,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",44.690563344508284,专用零件,自制,NULL,NULL
1433,1433,1433,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",70.43207969869006,企标件,自制,NULL,NULL
1434,1434,1434,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",21.123049126884975,国标件,外购,NULL,NULL
1435,1435,1435,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",10.250748143230092,产品配套,外协,NULL,NULL
1436,1436,1436,开口销,"2018-09-15 21:36:02","2018-09-15 21:36:02",开口销,"2018-09-15 21:36:02",95.37961736820245,专用部件,外购,NULL,NULL
1437,1437,1437,电气支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",电气支架,"2018-09-15 21:36:02",34.103374102741,产品配套,自制,NULL,NULL
1438,1438,1438,下槽板,"2018-09-15 21:36:02","2018-09-15 21:36:02",下槽板,"2018-09-15 21:36:02",22.58470048595429,企标件,外购,NULL,NULL
1439,1439,1439,下槽板,"2018-09-15 21:36:02","2018-09-15 21:36:02",下槽板,"2018-09-15 21:36:02",83.5309595895903,机加件,外购,NULL,NULL
1440,1440,1440,下槽板,"2018-09-15 21:36:02","2018-09-15 21:36:02",下槽板,"2018-09-15 21:36:02",44.62812980539938,机加件,外协,NULL,NULL
1441,1441,1441,下槽板,"2018-09-15 21:36:02","2018-09-15 21:36:02",下槽板,"2018-09-15 21:36:02",44.27703829817333,企标件,外协,NULL,NULL
1442,1442,1442,活塞,"2018-09-15 21:36:02","2018-09-15 21:36:02",活塞,"2018-09-15 21:36:02",87.03878754617432,专用零件,外协,NULL,NULL
1443,1443,1443,活塞,"2018-09-15 21:36:02","2018-09-15 21:36:02",活塞,"2018-09-15 21:36:02",60.64520061540727,专用部件,外购,NULL,NULL
1444,1444,1444,接叉,"2018-09-15 21:36:02","2018-09-15 21:36:02",接叉,"2018-09-15 21:36:02",1.6792165845820661,国标件,外购,NULL,NULL
1445,1445,1445,接叉,"2018-09-15 21:36:02","2018-09-15 21:36:02",接叉,"2018-09-15 21:36:02",56.473760912207084,国标件,自制,NULL,NULL
1446,1446,1446,接叉,"2018-09-15 21:36:02","2018-09-15 21:36:02",接叉,"2018-09-15 21:36:02",71.74397437604398,专用零件,自制,NULL,NULL
1447,1447,1447,接叉,"2018-09-15 21:36:02","2018-09-15 21:36:02",接叉,"2018-09-15 21:36:02",56.81366374855741,非标外购件,外协,NULL,NULL
1448,1448,1448,接管,"2018-09-15 21:36:02","2018-09-15 21:36:02",接管,"2018-09-15 21:36:02",59.386443909619004,国标件,自制,NULL,NULL
1449,1449,1449,接管,"2018-09-15 21:36:02","2018-09-15 21:36:02",接管,"2018-09-15 21:36:02",2.2488639881385497,机加件,外协,NULL,NULL
1450,1450,1450,接管,"2018-09-15 21:36:02","2018-09-15 21:36:02",接管,"2018-09-15 21:36:02",6.777300000743692,产品配套,自制,NULL,NULL
1451,1451,1451,接管,"2018-09-15 21:36:02","2018-09-15 21:36:02",接管,"2018-09-15 21:36:02",49.188967464168975,机加件,外购,NULL,NULL
1452,1452,1452,接管,"2018-09-15 21:36:02","2018-09-15 21:36:02",接管,"2018-09-15 21:36:02",33.147008933378366,机加件,外购,NULL,NULL
1453,1453,1453,接管,"2018-09-15 21:36:02","2018-09-15 21:36:02",接管,"2018-09-15 21:36:02",30.836384976297992,国标件,外购,NULL,NULL
1454,1454,1454,攀爬警示标志,"2018-09-15 21:36:02","2018-09-15 21:36:02",攀爬警示标志,"2018-09-15 21:36:02",11.524389099725262,国标件,外购,NULL,NULL
1455,1455,1455,攀爬警示标志,"2018-09-15 21:36:02","2018-09-15 21:36:02",攀爬警示标志,"2018-09-15 21:36:02",61.41661739013487,机加件,外协,NULL,NULL
1456,1456,1456,手柄球,"2018-09-15 21:36:02","2018-09-15 21:36:02",手柄球,"2018-09-15 21:36:02",80.48834284531986,非标外购件,自制,NULL,NULL
1457,1457,1457,手柄球,"2018-09-15 21:36:02","2018-09-15 21:36:02",手柄球,"2018-09-15 21:36:02",38.56288045341585,专用部件,外购,NULL,NULL
1458,1458,1458,回油滤油器滤芯,"2018-09-15 21:36:02","2018-09-15 21:36:02",回油滤油器滤芯,"2018-09-15 21:36:02",50.993711095453975,国标件,外协,NULL,NULL
1459,1459,1459,右先导阀,"2018-09-15 21:36:02","2018-09-15 21:36:02",右先导阀,"2018-09-15 21:36:02",10.23177823723943,国标件,自制,NULL,NULL
1460,1460,1460,接地线,"2018-09-15 21:36:02","2018-09-15 21:36:02",接地线,"2018-09-15 21:36:02",85.69650319823269,国标件,自制,NULL,NULL
1461,1461,1461,电气控制箱,"2018-09-15 21:36:02","2018-09-15 21:36:02",电气控制箱,"2018-09-15 21:36:02",26.95377157104715,机加件,自制,NULL,NULL
1462,1462,1462,电气控制箱,"2018-09-15 21:36:02","2018-09-15 21:36:02",电气控制箱,"2018-09-15 21:36:02",3.4138495671674596,专用部件,外购,NULL,NULL
1463,1463,1463,斯特封,"2018-09-15 21:36:02","2018-09-15 21:36:02",斯特封,"2018-09-15 21:36:02",98.00701067088745,专用部件,外协,NULL,NULL
1464,1464,1464,隔套,"2018-09-15 21:36:02","2018-09-15 21:36:02",隔套,"2018-09-15 21:36:02",23.969063504755482,国标件,外协,NULL,NULL
1465,1465,1465,隔套,"2018-09-15 21:36:02","2018-09-15 21:36:02",隔套,"2018-09-15 21:36:02",81.90568623815085,专用零件,外协,NULL,NULL
1466,1466,1466,隔套,"2018-09-15 21:36:02","2018-09-15 21:36:02",隔套,"2018-09-15 21:36:02",45.125288773157635,专用部件,外协,NULL,NULL
1467,1467,1467,隔套,"2018-09-15 21:36:02","2018-09-15 21:36:02",隔套,"2018-09-15 21:36:02",59.87651206927255,专用零件,外购,NULL,NULL
1468,1468,1468,隔套,"2018-09-15 21:36:02","2018-09-15 21:36:02",隔套,"2018-09-15 21:36:02",44.92137659529865,专用零件,外购,NULL,NULL
1469,1469,1469,隔套,"2018-09-15 21:36:02","2018-09-15 21:36:02",隔套,"2018-09-15 21:36:02",76.84863695497378,机加件,自制,NULL,NULL
1470,1470,1470,索具套环0.1,"2018-09-15 21:36:02","2018-09-15 21:36:02",索具套环0.1,"2018-09-15 21:36:02",32.3219343418911,国标件,外购,NULL,NULL
1471,1471,1471,操纵室,"2018-09-15 21:36:02","2018-09-15 21:36:02",操纵室,"2018-09-15 21:36:02",69.61980881024182,非标外购件,外协,NULL,NULL
1472,1472,1472,起重钩（3t）,"2018-09-15 21:36:02","2018-09-15 21:36:02",起重钩（3t）,"2018-09-15 21:36:02",79.06584078789544,专用部件,自制,NULL,NULL
1473,1473,1473,左侧立板,"2018-09-15 21:36:02","2018-09-15 21:36:02",左侧立板,"2018-09-15 21:36:02",60.9878289951231,产品配套,外购,NULL,NULL
1474,1474,1474,前封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",前封板,"2018-09-15 21:36:02",95.24510852141997,产品配套,外协,NULL,NULL
1475,1475,1475,前封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",前封板,"2018-09-15 21:36:02",32.50056480677349,专用部件,外购,NULL,NULL
1476,1476,1476,前封板,"2018-09-15 21:36:02","2018-09-15 21:36:02",前封板,"2018-09-15 21:36:02",90.84552891961431,机加件,外协,NULL,NULL
1477,1477,1477,尾泵支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",尾泵支架,"2018-09-15 21:36:02",48.848859260326996,非标外购件,自制,NULL,NULL
1478,1478,1478,尾泵支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",尾泵支架,"2018-09-15 21:36:02",45.439179326868896,企标件,自制,NULL,NULL
1479,1479,1479,转向从动桥,"2018-09-15 21:36:02","2018-09-15 21:36:02",转向从动桥,"2018-09-15 21:36:02",93.31457266007997,非标外购件,外购,NULL,NULL
1480,1480,1480,橡胶垫,"2018-09-15 21:36:02","2018-09-15 21:36:02",橡胶垫,"2018-09-15 21:36:02",79.7506022852232,非标外购件,外购,NULL,NULL
1481,1481,1481,橡胶垫,"2018-09-15 21:36:02","2018-09-15 21:36:02",橡胶垫,"2018-09-15 21:36:02",35.282781899181415,产品配套,自制,NULL,NULL
1482,1482,1482,盆形喇叭,"2018-09-15 21:36:02","2018-09-15 21:36:02",盆形喇叭,"2018-09-15 21:36:02",18.208883251174036,专用零件,外协,NULL,NULL
1483,1483,1483,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",38.44336706313156,非标外购件,自制,NULL,NULL
1484,1484,1484,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",6.242315648773767,产品配套,外购,NULL,NULL
1485,1485,1485,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",39.79422797267404,机加件,外协,NULL,NULL
1486,1486,1486,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",90.85521197292606,企标件,外协,NULL,NULL
1487,1487,1487,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",56.970024616870255,机加件,外购,NULL,NULL
1488,1488,1488,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",64.01607586697538,国标件,外购,NULL,NULL
1489,1489,1489,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",44.010618710760355,非标外购件,外购,NULL,NULL
1490,1490,1490,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",9.970651493870076,企标件,外协,NULL,NULL
1491,1491,1491,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",63.958793491248855,产品配套,外购,NULL,NULL
1492,1492,1492,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",6.377388958446806,专用零件,外购,NULL,NULL
1493,1493,1493,O形圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",O形圈,"2018-09-15 21:36:02",41.74783154177549,企标件,外协,NULL,NULL
1494,1494,1494,接头体,"2018-09-15 21:36:02","2018-09-15 21:36:02",接头体,"2018-09-15 21:36:02",10.890276232293761,专用部件,自制,NULL,NULL
1495,1495,1495,接头体,"2018-09-15 21:36:02","2018-09-15 21:36:02",接头体,"2018-09-15 21:36:02",8.701359718721967,专用零件,外购,NULL,NULL
1496,1496,1496,垫,"2018-09-15 21:36:02","2018-09-15 21:36:02",垫,"2018-09-15 21:36:02",78.42725997561494,非标外购件,外购,NULL,NULL
