plm_m_oid,plm_oid,plm_m_id,plm_i_name,plm_i_createtime,plm_i_checkintime,plm_cailiao,plm_checkintime,plm_weight,plm_wllx,plm_wlly,plm_guige,plm_gylx
1214,1214,1214,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",7.346423428404647,专用部件,外购,NULL,NULL
1215,1215,1215,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",52.864303711406826,企标件,自制,NULL,NULL
1216,1216,1216,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",50.587780020892495,非标外购件,外协,NULL,NULL
1217,1217,1217,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",55.04140020946339,专用零件,自制,NULL,NULL
1218,1218,1218,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",89.90162293292771,企标件,外购,NULL,NULL
1219,1219,1219,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",41.0397381845353,机加件,外购,NULL,NULL
1220,1220,1220,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",97.76302326788887,专用零件,外协,NULL,NULL
1221,1221,1221,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",46.95781609347242,机加件,自制,NULL,NULL
1222,1222,1222,套,"2018-09-15 21:21:09","2018-09-15 21:21:09",套,"2018-09-15 21:21:09",79.43122456046548,产品配套,自制,NULL,NULL
1223,1223,1223,接叉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",接叉板,"2018-09-15 21:21:09",97.81825781879286,机加件,外协,NULL,NULL
1224,1224,1224,接叉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",接叉板,"2018-09-15 21:21:09",90.21501597676259,国标件,外协,NULL,NULL
1225,1225,1225,接叉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",接叉板,"2018-09-15 21:21:09",96.7288610289783,机加件,外协,NULL,NULL
1226,1226,1226,接叉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",接叉板,"2018-09-15 21:21:09",46.81132813989465,专用零件,自制,NULL,NULL
1227,1227,1227,接叉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",接叉板,"2018-09-15 21:21:09",46.04865072510718,产品配套,外协,NULL,NULL
1228,1228,1228,接叉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",接叉板,"2018-09-15 21:21:09",51.97084406769527,企标件,自制,NULL,NULL
1229,1229,1229,驾驶室前支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",驾驶室前支架,"2018-09-15 21:21:09",53.18769233788131,专用部件,外协,NULL,NULL
1230,1230,1230,水平支腿油缸,"2018-09-15 21:21:09","2018-09-15 21:21:09",水平支腿油缸,"2018-09-15 21:21:09",91.14994241225595,企标件,自制,NULL,NULL
1231,1231,1231,第五支腿油缸,"2018-09-15 21:21:09","2018-09-15 21:21:09",第五支腿油缸,"2018-09-15 21:21:09",40.61814413890519,非标外购件,外购,NULL,NULL
1232,1232,1232,排气装置,"2018-09-15 21:21:09","2018-09-15 21:21:09",排气装置,"2018-09-15 21:21:09",38.28725347263974,机加件,外购,NULL,NULL
1233,1233,1233,支撑轨,"2018-09-15 21:21:09","2018-09-15 21:21:09",支撑轨,"2018-09-15 21:21:09",79.87383121817211,产品配套,外购,NULL,NULL
1234,1234,1234,支撑轨,"2018-09-15 21:21:09","2018-09-15 21:21:09",支撑轨,"2018-09-15 21:21:09",95.25514289877567,产品配套,外购,NULL,NULL
1235,1235,1235,隔环,"2018-09-15 21:21:09","2018-09-15 21:21:09",隔环,"2018-09-15 21:21:09",26.528981890665083,专用部件,外协,NULL,NULL
1236,1236,1236,隔环,"2018-09-15 21:21:09","2018-09-15 21:21:09",隔环,"2018-09-15 21:21:09",4.416739634736677,专用部件,外购,NULL,NULL
1237,1237,1237,贴板,"2018-09-15 21:21:09","2018-09-15 21:21:09",贴板,"2018-09-15 21:21:09",18.482056014937477,专用零件,自制,NULL,NULL
1238,1238,1238,挂钩,"2018-09-15 21:21:09","2018-09-15 21:21:09",挂钩,"2018-09-15 21:21:09",98.64478254555902,非标外购件,自制,NULL,NULL
1239,1239,1239,发动机安装,"2018-09-15 21:21:09","2018-09-15 21:21:09",发动机安装,"2018-09-15 21:21:09",96.33565570237553,机加件,自制,NULL,NULL
1240,1240,1240,支座,"2018-09-15 21:21:09","2018-09-15 21:21:09",支座,"2018-09-15 21:21:09",89.95094335861339,专用零件,外购,NULL,NULL
1241,1241,1241,支座,"2018-09-15 21:21:09","2018-09-15 21:21:09",支座,"2018-09-15 21:21:09",95.90891278034326,专用零件,外购,NULL,NULL
1242,1242,1242,支座,"2018-09-15 21:21:09","2018-09-15 21:21:09",支座,"2018-09-15 21:21:09",17.54752589880708,非标外购件,外协,NULL,NULL
1243,1243,1243,支座,"2018-09-15 21:21:09","2018-09-15 21:21:09",支座,"2018-09-15 21:21:09",4.717821727731575,国标件,自制,NULL,NULL
1244,1244,1244,胶条,"2018-09-15 21:21:09","2018-09-15 21:21:09",胶条,"2018-09-15 21:21:09",21.640232137717653,机加件,外购,NULL,NULL
1245,1245,1245,胶条,"2018-09-15 21:21:09","2018-09-15 21:21:09",胶条,"2018-09-15 21:21:09",5.248540318479988,非标外购件,自制,NULL,NULL
1246,1246,1246,胶条,"2018-09-15 21:21:09","2018-09-15 21:21:09",胶条,"2018-09-15 21:21:09",50.473835445066214,专用零件,外购,NULL,NULL
1247,1247,1247,胶条,"2018-09-15 21:21:09","2018-09-15 21:21:09",胶条,"2018-09-15 21:21:09",70.24469369971573,企标件,外购,NULL,NULL
1248,1248,1248,胶条,"2018-09-15 21:21:09","2018-09-15 21:21:09",胶条,"2018-09-15 21:21:09",46.874908126272985,产品配套,外购,NULL,NULL
1249,1249,1249,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",9.298841562710258,专用部件,自制,NULL,NULL
1250,1250,1250,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",68.52158753076239,专用零件,外协,NULL,NULL
1251,1251,1251,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",3.7262120254387687,国标件,外购,NULL,NULL
1252,1252,1252,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",50.34000872580208,非标外购件,外购,NULL,NULL
1253,1253,1253,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",31.22828175563619,专用零件,外协,NULL,NULL
1254,1254,1254,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",45.746347547764266,机加件,外协,NULL,NULL
1255,1255,1255,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",95.22263750868423,专用零件,外购,NULL,NULL
1256,1256,1256,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",18.12363722984228,专用部件,外购,NULL,NULL
1257,1257,1257,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",2.985972341181975,机加件,自制,NULL,NULL
1258,1258,1258,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",57.814263416115864,非标外购件,外购,NULL,NULL
1259,1259,1259,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",22.577640251789955,专用零件,外协,NULL,NULL
1260,1260,1260,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",80.01163708066305,专用零件,外购,NULL,NULL
1261,1261,1261,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",35.0950470211511,国标件,外购,NULL,NULL
1262,1262,1262,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",61.060025747520704,专用部件,自制,NULL,NULL
1263,1263,1263,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",97.59696791827885,产品配套,自制,NULL,NULL
1264,1264,1264,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",77.63078446192951,企标件,外协,NULL,NULL
1265,1265,1265,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",15.56106839529161,非标外购件,外协,NULL,NULL
1266,1266,1266,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",45.09919374208354,国标件,外协,NULL,NULL
1267,1267,1267,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",70.44940286940371,产品配套,外协,NULL,NULL
1268,1268,1268,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",94.86478918087184,专用部件,外协,NULL,NULL
1269,1269,1269,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",63.70038433400701,国标件,外购,NULL,NULL
1270,1270,1270,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",88.00393233485887,产品配套,外购,NULL,NULL
1271,1271,1271,气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气制动系尼龙管气制动系尼龙管,"2018-09-15 21:21:09",94.37708659905907,产品配套,外协,NULL,NULL
1272,1272,1272,接头座,"2018-09-15 21:21:09","2018-09-15 21:21:09",接头座,"2018-09-15 21:21:09",61.565005701032725,专用零件,自制,NULL,NULL
1273,1273,1273,接头座,"2018-09-15 21:21:09","2018-09-15 21:21:09",接头座,"2018-09-15 21:21:09",55.001672547572426,专用零件,外购,NULL,NULL
1274,1274,1274,接头座,"2018-09-15 21:21:09","2018-09-15 21:21:09",接头座,"2018-09-15 21:21:09",15.253986094139583,专用部件,外购,NULL,NULL
1275,1275,1275,接头座,"2018-09-15 21:21:09","2018-09-15 21:21:09",接头座,"2018-09-15 21:21:09",55.76136525013743,机加件,外购,NULL,NULL
1276,1276,1276,力矩限制器安装（原理图）,"2018-09-15 21:21:09","2018-09-15 21:21:09",力矩限制器安装（原理图）,"2018-09-15 21:21:09",12.279129944582811,机加件,外购,NULL,NULL
1277,1277,1277,储气筒支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",储气筒支架,"2018-09-15 21:21:09",41.06268320535412,专用零件,外协,NULL,NULL
1278,1278,1278,储气筒支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",储气筒支架,"2018-09-15 21:21:09",98.2512628741505,机加件,自制,NULL,NULL
1279,1279,1279,悬架(二),"2018-09-15 21:21:09","2018-09-15 21:21:09",悬架(二),"2018-09-15 21:21:09",50.659211117515234,国标件,外协,NULL,NULL
1280,1280,1280,固绳卡,"2018-09-15 21:21:09","2018-09-15 21:21:09",固绳卡,"2018-09-15 21:21:09",53.62337709682399,国标件,外协,NULL,NULL
1281,1281,1281,缩臂滑轮Ⅰ,"2018-09-15 21:21:09","2018-09-15 21:21:09",缩臂滑轮Ⅰ,"2018-09-15 21:21:09",77.43582053390668,专用零件,外协,NULL,NULL
1282,1282,1282,进油接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",进油接头,"2018-09-15 21:21:09",20.817509572048685,非标外购件,外购,NULL,NULL
1283,1283,1283,六管夹,"2018-09-15 21:21:09","2018-09-15 21:21:09",六管夹,"2018-09-15 21:21:09",17.416675321021103,产品配套,自制,NULL,NULL
1284,1284,1284,钢丝绳,"2018-09-15 21:21:09","2018-09-15 21:21:09",钢丝绳,"2018-09-15 21:21:09",38.406312475471395,专用部件,自制,NULL,NULL
1285,1285,1285,钢丝绳,"2018-09-15 21:21:09","2018-09-15 21:21:09",钢丝绳,"2018-09-15 21:21:09",95.77044400265227,产品配套,外协,NULL,NULL
1286,1286,1286,钢丝绳,"2018-09-15 21:21:09","2018-09-15 21:21:09",钢丝绳,"2018-09-15 21:21:09",74.0177510264563,专用部件,外购,NULL,NULL
1287,1287,1287,钢丝绳,"2018-09-15 21:21:09","2018-09-15 21:21:09",钢丝绳,"2018-09-15 21:21:09",80.30762770366556,国标件,外协,NULL,NULL
1288,1288,1288,钢丝绳,"2018-09-15 21:21:09","2018-09-15 21:21:09",钢丝绳,"2018-09-15 21:21:09",84.38298154176334,专用零件,外协,NULL,NULL
1289,1289,1289,钢丝绳,"2018-09-15 21:21:09","2018-09-15 21:21:09",钢丝绳,"2018-09-15 21:21:09",38.32224702108211,企标件,外购,NULL,NULL
1290,1290,1290,回转机构安装,"2018-09-15 21:21:09","2018-09-15 21:21:09",回转机构安装,"2018-09-15 21:21:09",1.7856763732590042,企标件,自制,NULL,NULL
1291,1291,1291,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",63.98690273672658,产品配套,自制,NULL,NULL
1292,1292,1292,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",42.38535346337902,企标件,自制,NULL,NULL
1293,1293,1293,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",91.78133401786283,企标件,外购,NULL,NULL
1294,1294,1294,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",61.14129758514355,非标外购件,自制,NULL,NULL
1295,1295,1295,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",88.4978681498671,专用零件,外协,NULL,NULL
1296,1296,1296,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",98.53599516897947,国标件,自制,NULL,NULL
1297,1297,1297,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",67.7388932866167,非标外购件,外协,NULL,NULL
1298,1298,1298,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",64.52966683745255,产品配套,自制,NULL,NULL
1299,1299,1299,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",43.14830465732194,非标外购件,外协,NULL,NULL
1300,1300,1300,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",9.35460148631777,机加件,外协,NULL,NULL
1301,1301,1301,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",87.83445224687448,机加件,自制,NULL,NULL
1302,1302,1302,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",18.991319461328093,机加件,外协,NULL,NULL
1303,1303,1303,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",77.17592501160478,机加件,外购,NULL,NULL
1304,1304,1304,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",43.13325722865346,专用零件,自制,NULL,NULL
1305,1305,1305,轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴,"2018-09-15 21:21:09",79.17051132650363,专用部件,外协,NULL,NULL
1306,1306,1306,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",58.783832546861724,国标件,外协,NULL,NULL
1307,1307,1307,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",53.610200344796645,非标外购件,外购,NULL,NULL
1308,1308,1308,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",44.693512568353015,机加件,外协,NULL,NULL
1309,1309,1309,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",2.4448886483230625,国标件,自制,NULL,NULL
1310,1310,1310,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",61.3098700721917,专用部件,外购,NULL,NULL
1311,1311,1311,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",67.97340322208393,机加件,外协,NULL,NULL
1312,1312,1312,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",94.35413812299345,专用零件,自制,NULL,NULL
1313,1313,1313,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",49.059676620850254,专用部件,自制,NULL,NULL
1314,1314,1314,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",74.85789616959538,专用零件,外协,NULL,NULL
1315,1315,1315,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",77.38419077729696,非标外购件,外购,NULL,NULL
1316,1316,1316,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",99.98351353564033,机加件,外购,NULL,NULL
1317,1317,1317,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",53.9098888838534,专用零件,外协,NULL,NULL
1318,1318,1318,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",85.15517163073937,非标外购件,外协,NULL,NULL
1319,1319,1319,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",21.256745066933025,国标件,外购,NULL,NULL
1320,1320,1320,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",66.85650738205359,机加件,外购,NULL,NULL
1321,1321,1321,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",87.0705146834793,企标件,外协,NULL,NULL
1322,1322,1322,槽钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽钢,"2018-09-15 21:21:09",62.524665152655245,专用零件,外购,NULL,NULL
1323,1323,1323,盖板,"2018-09-15 21:21:09","2018-09-15 21:21:09",盖板,"2018-09-15 21:21:09",71.02992584989862,非标外购件,外协,NULL,NULL
1324,1324,1324,盖板,"2018-09-15 21:21:09","2018-09-15 21:21:09",盖板,"2018-09-15 21:21:09",32.757513136789306,国标件,自制,NULL,NULL
1325,1325,1325,盖板,"2018-09-15 21:21:09","2018-09-15 21:21:09",盖板,"2018-09-15 21:21:09",41.06633727848889,专用部件,外协,NULL,NULL
1326,1326,1326,盖板,"2018-09-15 21:21:09","2018-09-15 21:21:09",盖板,"2018-09-15 21:21:09",39.443840798762885,非标外购件,自制,NULL,NULL
1327,1327,1327,盖板,"2018-09-15 21:21:09","2018-09-15 21:21:09",盖板,"2018-09-15 21:21:09",60.180482531806234,机加件,自制,NULL,NULL
1328,1328,1328,盖板,"2018-09-15 21:21:09","2018-09-15 21:21:09",盖板,"2018-09-15 21:21:09",57.84072385210669,企标件,外协,NULL,NULL
1329,1329,1329,盖板,"2018-09-15 21:21:09","2018-09-15 21:21:09",盖板,"2018-09-15 21:21:09",65.82011506067079,企标件,自制,NULL,NULL
1330,1330,1330,五节臂筒体,"2018-09-15 21:21:09","2018-09-15 21:21:09",五节臂筒体,"2018-09-15 21:21:09",78.03438029066957,机加件,外购,NULL,NULL
1331,1331,1331,拉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",拉板,"2018-09-15 21:21:09",81.16335497084528,企标件,自制,NULL,NULL
1332,1332,1332,拉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",拉板,"2018-09-15 21:21:09",75.0774162323589,专用零件,自制,NULL,NULL
1333,1333,1333,拉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",拉板,"2018-09-15 21:21:09",8.93310169027368,企标件,外购,NULL,NULL
1334,1334,1334,拉板,"2018-09-15 21:21:09","2018-09-15 21:21:09",拉板,"2018-09-15 21:21:09",81.2246156541931,企标件,外购,NULL,NULL
1335,1335,1335,筒,"2018-09-15 21:21:09","2018-09-15 21:21:09",筒,"2018-09-15 21:21:09",20.68145891107447,非标外购件,自制,NULL,NULL
1336,1336,1336,筒,"2018-09-15 21:21:09","2018-09-15 21:21:09",筒,"2018-09-15 21:21:09",57.852003201193234,国标件,外购,NULL,NULL
1337,1337,1337,支腿警示标志,"2018-09-15 21:21:09","2018-09-15 21:21:09",支腿警示标志,"2018-09-15 21:21:09",71.21185126139245,专用部件,外购,NULL,NULL
1338,1338,1338,后支腿排管,"2018-09-15 21:21:09","2018-09-15 21:21:09",后支腿排管,"2018-09-15 21:21:09",45.47214382875154,产品配套,外购,NULL,NULL
1339,1339,1339,轴套,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴套,"2018-09-15 21:21:09",83.1590105851962,机加件,外协,NULL,NULL
1340,1340,1340,轴套,"2018-09-15 21:21:09","2018-09-15 21:21:09",轴套,"2018-09-15 21:21:09",22.329072722562916,专用部件,自制,NULL,NULL
1341,1341,1341,顶板,"2018-09-15 21:21:09","2018-09-15 21:21:09",顶板,"2018-09-15 21:21:09",47.50193337812366,专用零件,外购,NULL,NULL
1342,1342,1342,顶板,"2018-09-15 21:21:09","2018-09-15 21:21:09",顶板,"2018-09-15 21:21:09",86.72260066462856,专用部件,外购,NULL,NULL
1343,1343,1343,起重机配套,"2018-09-15 21:21:09","2018-09-15 21:21:09",起重机配套,"2018-09-15 21:21:09",8.236747600289862,专用零件,外购,NULL,NULL
1344,1344,1344,塑料螺旋套,"2018-09-15 21:21:09","2018-09-15 21:21:09",塑料螺旋套,"2018-09-15 21:21:09",83.71459614427326,产品配套,外购,NULL,NULL
